41.86708507,-87.64156302,60607
41.92487901,-87.70769515,60639
43.05903983,-85.69071761,49544
41.91835,-87.65116,60614
41.97695,-87.76455,60630
41.8811951,-87.6744087,60612
41.98349383,-87.65739083,60626
41.89005,-87.62962,60654
41.878183,-87.629296,60604
39.9317,-91.2953,62305
41.8369,-87.6844,60643
41.7274992,-87.643044,60628
41.9393,-87.68183,60639
42.00847,-87.6905,60645
41.90343852,-87.67032882,60622
41.87772,-87.63228,60607
41.726387,-87.565528,60617
41.9261159,-87.6500001,60614
43.4194699,-83.9508068,48601
41.9794399,-87.66793,60626
41.89972222,-87.65,60622
41.8991042,-87.6916824,60651
41.96839,-87.76981,60706
41.87955738,-87.6236296,60603
41.7475499,-87.58626,60649
41.9888618,-87.7809766,60646
41.96837,-87.77188,60706
40.1838,-88.786,61735
41.90461452,-87.71417289,60651
41.78092779,-88.28141998,60505
41.8991812,-87.62179729,60611
41.9432683,-87.6495361,60614
41.852653,-87.624387,60605
41.97735,-87.764,60630
41.96898,-87.77527,60706
41.95,-87.73,60641
43.3261488,-83.736941,48787
41.943092,-87.681376,60618
41.88914,-87.61945,60611
41.96514208,-87.66375916,60640
38.54804412,-89.77330096,66258
41.88505,-87.66177,60607
42.0093,-87.6692,60645
42.0093,-87.6692,60645
44.33875,-85.13086,49651
41.8780917,-87.62961498,60604
41.86932482,-87.66496249,60608
41.9439928,-87.65387471,60614
41.97991,-87.76805,60646
41.9530303,-87.7627777,60630
41.89575845,-87.62551414,60611
41.9160701,-87.6774451,60622
42.2231199,-83.48777393,48188
41.78067295,-87.64636159,60621
41.9396,-87.6568,60657
41.8105,-87.7117,60632
43.4194699,-83.9508068,48601
41.90841,-87.63054,60610
41.89431074,-87.62385134,60611
41.7579896,-88.2947675,60505
41.76,-88.32,60506
41.884,-87.6655,60612
41.97707152,-87.90118217,60018
41.93205985,-87.73103207,60707
40.2,-88.56,61854
41.9785,-87.76074,60630
41.90944676,-87.67745857,60614
41.9225,-87.651,60614
41.88982,-87.6290999,60654
41.93368353,-87.65371084,60614
41.89106468,-87.6281333,60654
41.88570743,-87.65215021,60607
41.97788,-87.76635,60630
41.87772,-87.63228,60607
